108.162.195.46,false,false,true,1232,0,true,97,false,false,false,true
173.245.58.172,false,false,true,1232,0,true,101,false,false,false,true
173.245.59.71,false,false,true,1232,0,true,101,false,false,false,true
108.162.194.98,false,false,true,1232,0,true,99,false,false,false,true
173.245.58.103,false,false,true,1232,0,true,102,false,false,false,true
108.162.193.113,true,false,true,1232,3,true,228,false,false,false,true
45.54.76.1,true,false,true,1400,2,true,154,false,false,false,true
202.106.196.28,true,false,true,4096,3,true,356,false,false,false,true
205.251.197.86,false,false,true,4096,0,true,122,false,false,false,true
205.251.197.39,false,false,true,4096,0,true,128,false,false,false,true
211.136.20.201,false,false,true,4096,0,true,94,false,false,false,true
122.9.14.10,true,false,true,4096,2,true,217,false,false,false,true
114.114.116.116,true,false,true,10000,2,true,124,false,false,false,true
118.102.5.135,true,false,true,1232,1,true,91,false,false,false,true
170.33.80.10,true,false,true,4096,1,true,122,false,false,false,true
54.228.156.72,true,false,true,4096,5,true,596,false,true,false,true
103.72.12.151,true,false,true,4096,1,true,376,false,false,false,true
108.162.192.137,true,false,true,1232,1,true,118,false,false,false,true
18.182.82.158,true,false,true,4096,1,true,376,false,false,false,true
103.71.201.3,true,false,true,4096,6,true,669,false,true,false,true
106.11.41.158,true,false,true,4096,4,true,309,false,false,false,true
103.72.12.142,true,false,true,4096,1,true,257,false,false,false,true
104.194.78.5,false,false,true,1680,0,true,95,false,false,false,true
220.196.136.53,true,false,true,1400,6,true,506,false,false,false,true
36.155.149.211,true,false,true,1400,7,true,497,false,false,false,true
118.85.203.176,true,false,true,10000,5,true,402,false,false,false,true
108.162.193.159,true,false,true,1232,1,true,121,false,false,false,true
185.132.33.200,true,false,true,1220,15,true,1039,true,true,false,true
108.162.193.127,false,false,true,1232,0,true,95,false,false,false,true
207.5.199.6,true,false,true,1232,1,true,85,false,false,false,true
108.162.193.181,true,false,true,1232,5,true,389,false,false,false,true
185.12.154.108,true,false,true,4096,15,true,1568,true,true,false,true
150.171.10.34,true,false,true,1232,1,true,72,false,false,false,true
216.239.34.10,true,false,true,512,1,true,62,false,false,false,true
216.239.36.99,true,false,true,512,1,true,98,false,false,false,true
168.119.25.84,false,false,true,10000,0,true,140,false,false,false,true
97.74.101.42,false,false,true,1472,0,true,107,false,false,false,true
108.162.192.172,true,false,true,1232,16,true,1055,true,true,false,true
205.251.192.109,true,false,true,4096,9,true,885,false,true,false,true
205.251.192.105,true,false,true,4096,3,true,343,false,false,false,true
198.51.44.5,true,false,true,1232,2,true,120,false,false,false,true
