173.245.58.172,true,false,false,0,1,true,51,false,false,false,true
173.245.59.71,true,false,false,0,1,true,49,false,false,false,true
108.162.195.46,true,false,false,0,1,true,47,false,false,false,true
108.162.194.98,true,false,false,0,1,true,45,false,false,false,true
173.245.58.103,true,false,false,0,1,true,53,false,false,false,true
108.162.193.113,true,false,false,0,1,true,52,false,false,false,true
45.54.76.1,false,true,false,0,0,true,27,false,false,false,true
205.251.197.86,false,true,false,0,0,true,30,false,false,false,true
205.251.197.39,false,true,false,0,0,true,33,false,false,false,true
202.106.196.28,true,false,false,0,8,true,435,false,false,false,true
54.228.156.72,true,true,false,0,16,true,472,false,false,false,true
211.136.20.201,true,false,false,0,10,true,292,false,false,false,true
122.9.14.10,true,false,false,0,11,true,461,false,false,false,true
108.162.192.137,true,false,false,0,1,true,47,false,false,false,true
114.114.116.116,true,false,false,0,2,true,144,false,false,false,true
103.72.12.151,true,false,false,0,10,true,395,false,false,false,true
118.102.5.135,false,true,false,0,0,true,25,false,false,false,true
170.33.80.10,true,false,false,0,1,true,51,false,false,false,true
103.71.201.3,true,true,false,0,16,true,504,false,false,false,true
104.194.78.5,false,true,false,0,0,true,30,false,false,false,true
106.11.41.158,true,false,false,0,7,true,378,false,false,false,true
103.72.12.142,true,false,false,0,7,true,236,false,false,false,true
18.182.82.158,true,false,false,0,10,true,395,false,false,false,true
108.162.193.159,true,false,false,0,1,true,50,false,false,false,true
108.162.193.127,true,false,false,0,1,true,47,false,false,false,true
185.132.33.200,false,true,false,0,0,true,27,false,false,false,true
220.196.136.53,false,true,false,0,0,true,29,false,false,false,true
108.162.193.181,true,false,false,0,1,true,52,false,false,false,true
118.85.203.176,true,false,false,0,2,true,159,false,false,false,true
150.171.10.34,true,false,false,0,1,true,47,false,false,false,true
207.5.199.6,true,false,false,0,20,true,349,false,false,false,true
36.155.149.211,false,true,false,0,0,true,24,false,false,false,true
216.239.34.10,true,false,false,0,7,true,206,false,false,false,true
185.12.154.108,true,true,false,0,5,true,448,false,false,false,true
216.239.36.99,true,false,false,0,8,true,250,false,false,false,true
168.119.25.84,true,false,false,0,3,true,203,false,false,false,true
97.74.101.42,false,true,false,0,0,true,28,false,false,false,true
205.251.192.109,false,true,false,0,0,true,31,false,false,false,true
108.162.192.172,true,false,false,0,1,true,47,false,false,false,true
205.251.192.105,false,true,false,0,0,true,26,false,false,false,true
198.51.44.5,true,false,false,0,1,true,45,false,false,false,true
217.160.82.200,false,true,false,0,0,true,26,false,false,false,true
216.239.38.107,true,true,false,0,13,true,411,false,false,false,true
173.245.58.126,true,false,false,0,1,true,48,false,false,false,true
108.162.192.86,true,false,false,0,1,true,48,false,false,false,true
108.162.192.120,true,false,false,0,1,true,51,false,false,false,true
217.19.180.251,true,false,false,0,2,true,79,false,false,false,true
205.251.196.59,false,true,false,0,0,true,35,false,false,false,true
198.51.44.5,true,false,false,0,1,true,51,false,false,false,true
216.127.46.149,true,false,false,0,6,true,266,false,false,false,true
216.239.34.10,true,false,false,0,7,true,205,false,false,false,true
108.162.192.63,true,false,false,0,1,true,50,false,false,false,true
212.20.27.10,false,true,false,0,0,true,25,false,false,false,true
95.174.68.40,false,true,false,0,0,true,26,false,false,false,true
66.235.155.10,true,false,false,0,1,true,46,false,false,false,true
108.162.194.95,true,false,false,0,1,true,47,false,false,false,true
108.162.195.64,true,false,false,0,1,true,48,false,false,false,true
96.45.81.1,false,true,false,0,0,true,30,false,false,false,true
108.162.195.83,true,false,false,0,1,true,52,false,false,false,true
170.33.80.10,true,false,false,0,1,true,47,false,false,false,true
170.33.80.10,true,false,false,0,1,true,46,false,false,false,true
108.162.193.55,true,false,false,0,1,true,55,false,false,false,true
118.184.176.82,true,false,false,0,1,true,42,false,false,false,true
118.184.184.8,true,false,false,0,3,true,122,false,false,false,true
111.206.226.10,true,false,false,0,5,true,145,false,false,false,true
42.236.105.6,true,false,false,0,2,true,236,false,false,false,true
112.64.200.16,true,false,false,0,1,true,251,false,false,false,true
170.33.80.10,true,false,false,0,1,true,49,false,false,false,true
205.251.197.252,false,true,false,0,0,true,36,false,false,false,true
42.236.105.6,true,false,false,0,1,true,225,false,false,false,true
112.64.200.16,true,false,false,0,1,true,255,false,false,false,true
90.207.238.101,true,false,false,0,9,true,288,false,false,false,true
205.251.197.70,false,true,false,0,0,true,30,false,false,false,true
205.251.196.157,false,true,false,0,0,true,28,false,false,false,true
216.59.59.1,true,false,false,0,10,true,371,false,false,false,true
205.251.196.240,false,true,false,0,0,true,31,false,false,false,true
168.119.25.84,true,false,false,0,3,true,203,false,false,false,true
108.162.192.61,true,false,false,0,1,true,46,false,false,false,true
108.162.192.61,true,false,false,0,1,true,46,false,false,false,true
108.162.192.61,true,false,false,0,1,true,45,false,false,false,true
42.236.105.6,true,false,false,0,1,true,234,false,false,false,true
205.251.192.138,false,true,false,0,0,true,25,false,false,false,true
45.54.42.129,true,false,false,0,1,true,46,false,false,false,true
205.251.192.131,false,true,false,0,0,true,27,false,false,false,true
208.80.124.2,true,false,false,0,1,true,92,false,false,false,true
45.54.35.101,false,true,false,0,0,true,28,false,false,false,true
45.54.35.101,false,true,false,0,0,true,39,false,false,false,true
204.74.66.1,true,false,false,0,1,true,107,false,false,false,true
108.162.193.70,true,false,false,0,1,true,47,false,false,false,true
13.36.20.54,false,true,false,0,0,true,27,false,false,false,true
108.162.193.139,true,false,false,0,1,true,47,false,false,false,true
173.245.59.71,true,false,false,0,1,true,46,false,false,false,true
108.162.192.101,true,false,false,0,1,true,49,false,false,false,true
108.162.195.70,true,false,false,0,1,true,53,false,false,false,true
108.162.192.92,true,false,false,0,1,true,49,false,false,false,true
168.119.25.84,true,false,false,0,3,true,203,false,false,false,true
108.162.192.211,true,false,false,0,1,true,59,false,false,false,true
78.140.185.31,true,false,false,0,12,true,473,false,false,false,true
112.80.181.77,true,false,false,0,6,true,246,false,false,false,true
205.251.196.134,false,true,false,0,0,true,26,false,false,false,true
205.251.192.116,false,true,false,0,0,true,26,false,false,false,true
205.251.196.2,false,true,false,0,0,true,28,false,false,false,true
205.251.196.135,false,true,false,0,0,true,34,false,false,false,true
108.162.194.96,true,false,false,0,1,true,52,false,false,false,true
108.162.193.56,true,false,false,0,1,true,45,false,false,false,true
172.64.52.210,false,false,false,0,0,true,24,false,false,true,true
1.12.0.17,false,true,false,0,0,true,24,false,false,false,true
193.108.91.80,true,true,false,0,6,true,474,false,false,false,true
108.162.194.114,true,false,false,0,1,true,51,false,false,false,true
108.162.193.64,true,false,false,0,1,true,47,false,false,false,true
108.162.195.87,true,false,false,0,1,true,49,false,false,false,true
108.162.195.136,true,false,false,0,1,true,51,false,false,false,true
42.236.105.6,false,false,false,0,0,true,104,false,false,false,true
112.80.181.77,true,false,false,0,7,true,420,false,false,false,true
205.251.193.179,false,true,false,0,0,true,24,false,false,false,true
168.119.25.84,true,false,false,0,3,true,203,false,false,false,true
168.119.25.84,true,false,false,0,3,true,203,false,false,false,true
220.196.136.53,true,false,false,0,7,true,353,false,false,false,true
108.162.195.169,true,false,false,0,1,true,49,false,false,false,true
140.205.1.13,true,false,false,0,1,true,49,false,false,false,true
205.251.196.228,false,true,false,0,0,true,25,false,false,false,true
108.162.192.249,true,false,false,0,1,true,49,false,false,false,true
108.162.192.54,true,false,false,0,1,true,46,false,false,false,true
108.162.192.54,true,false,false,0,1,true,45,false,false,false,true
173.245.58.54,true,false,false,0,1,true,45,false,false,false,true
168.119.25.84,true,false,false,0,3,true,203,false,false,false,true
168.119.25.84,true,false,false,0,3,true,203,false,false,false,true
108.162.194.39,true,false,false,0,1,true,52,false,false,false,true
108.162.195.38,true,false,false,0,1,true,52,false,false,false,true
216.239.32.114,true,true,false,0,8,true,480,false,false,false,true
108.162.194.175,true,false,false,0,1,true,52,false,false,false,true
205.251.197.73,false,true,false,0,0,true,26,false,false,false,true
108.162.194.244,true,false,false,0,1,true,52,false,false,false,true
205.251.197.206,false,true,false,0,0,true,24,false,false,false,true
205.251.197.27,false,true,false,0,0,true,28,false,false,false,true
168.119.25.84,true,false,false,0,3,true,203,false,false,false,true
205.251.197.48,false,true,false,0,0,true,30,false,false,false,true
156.154.132.200,true,false,false,0,1,true,109,false,false,false,true
43.225.85.5,false,true,false,0,0,true,28,false,false,false,true
108.162.195.150,true,false,false,0,1,true,45,false,false,false,true
205.251.196.66,false,true,false,0,0,true,28,false,false,false,true
120.76.107.43,true,false,false,0,1,true,48,false,false,false,true
108.162.193.90,true,false,false,0,1,true,48,false,false,false,true
205.251.197.14,false,true,false,0,0,true,26,false,false,false,true
108.162.193.61,true,false,false,0,1,true,48,false,false,false,true
108.162.193.91,true,false,false,0,1,true,48,false,false,false,true
204.79.197.1,true,false,false,0,3,true,132,false,false,false,true
205.251.197.33,false,true,false,0,0,true,26,false,false,false,true
91.200.176.1,true,false,true,4096,2,true,163,false,false,false,true
108.162.192.246,true,false,false,0,1,true,47,false,false,false,true
205.251.192.26,false,true,false,0,0,true,26,false,false,false,true
205.251.197.198,false,true,false,0,0,true,26,false,false,false,true
204.74.120.1,true,false,false,0,1,true,233,false,false,false,true
205.251.196.208,false,true,false,0,0,true,29,false,false,false,true
168.119.25.84,true,false,false,0,3,true,203,false,false,false,true
205.251.196.228,false,true,false,0,0,true,26,false,false,false,true
108.162.192.246,true,false,false,0,1,true,47,false,false,false,true
205.251.192.78,false,true,false,0,0,true,24,false,false,false,true
108.162.195.169,true,false,false,0,1,true,48,false,false,false,true
205.251.192.101,false,true,false,0,0,true,25,false,false,false,true
